Q_5,Q_1,Q_2_5,Q_0_5,CTE_5,CTE_2_5,CTE_1,CTE_0_5,Q_95,Q_97_5,Q_99,Q_99_5,CTE_95,CTE_97_5,CTE_99,CTE_99_5,FIGARCH d,Stable_alpha,Stable_gamma,Variance,Skewness,Kurtosis,ACF Lag 1,Hurst,Name,Type,Symbol
-0.143013091,-0.270984682,-0.186309163,-0.402034122,-0.253115797,-0.337782332,-0.493989823,-0.684863364,0.141775999,0.209728414,0.345992023,0.467771597,0.258038119,0.348251575,0.507370221,0.607871279,0.653563328,1.53888285,0.046188149,0.011882059,-0.38122648,19.56966887,-0.190737677,0.590325607,Aion,1.Crypto,AION
-0.164336368,-0.271980376,-0.205175313,-0.353263524,-0.245615545,-0.30470053,-0.408765313,-0.503483358,0.168774515,0.219533794,0.344076162,0.397804543,0.268378337,0.338878459,0.468523652,0.563121443,0.451511699,1.572074258,0.053166267,0.012017258,0.384502787,10.35201596,-0.051962924,0.581165267,AirSwap,1.Crypto,AST
-0.193988253,-0.406100731,-0.258127143,-0.615994276,-0.332379032,-0.444404444,-0.64064036,-0.777935766,0.219760247,0.335838654,0.47827718,0.667769893,0.399442427,0.544275684,0.752427489,0.961043493,0.751948941,1.287670363,0.052892564,0.023355263,0.947226452,19.76740947,-0.181490173,0.549261998,Alias,1.Crypto,ALIAS
-0.153313497,-0.285647191,-2.06E-01,-0.361193746,-0.240256274,-0.303935603,-0.410264941,-0.511500751,0.14541176,0.213284331,0.33667024,0.403558092,0.257329808,0.326723288,0.433125088,5.07E-01,0.704556281,1.604506206,0.051605455,0.010985638,0.106702285,9.830197211,-8.95E-02,0.557570155,Ambrosus,1.Crypto,AMB
-0.128855166,-0.214154829,-1.64E-01,-0.278322776,-0.19016271,-0.235408363,-0.316817409,-0.39140713,0.130068181,0.166558758,0.256237791,0.346319305,0.209144646,0.271402197,0.375311809,0.441213867,0.755028439,1.48011457,0.038425502,0.00715885,0.337712087,9.860847946,-0.018479942,0.632108275,Ardor,1.Crypto,ARDR
-0.13375475,-0.244291019,-0.1935379,-0.353867033,-0.221324448,-0.276010038,-0.377648443,-0.452472031,0.143378557,0.218205198,0.306424419,0.481768638,0.265838927,0.353589468,0.493274226,0.580887648,0.634834207,1.55439953,0.047070686,1.04E-02,0.715667369,12.30411801,-0.062368716,0.484048577,Ark,1.Crypto,ARK
-0.32358364,-0.850645219,-4.43E-01,-0.935413328,-0.607898032,-0.836882622,-1.121258841,-1.35896792,0.346814677,0.562073158,1.128033858,1.368321166,0.773102535,1.135025744,1.665639529,2.099605929,0.99999998,0.867237947,0.051562275,0.081589402,2.505069267,33.68241799,-1.04E-01,0.50250161,Autonio,1.Crypto,NIOX
-0.231505643,-0.482329228,-3.52E-01,-0.534519884,-0.376233079,-0.469759161,-0.577271162,-0.655772992,0.227520444,0.328717828,0.481054859,5.78E-01,0.377496461,0.484222137,0.603456939,0.693296535,6.21E-01,0.890514098,0.034288366,0.02076711,0.195263888,10.64800235,-0.25079617,0.333048361,B2BX,1.Crypto,B2B
-0.152974308,-0.330902123,-0.202188423,-0.430897641,-0.334405164,-0.495242877,-0.84034313,-1.321314658,0.151200442,0.21550823,0.329472952,0.380707065,3.45E-01,0.513811459,0.8787029,1.406517582,1.19E-08,1.519945652,0.048483539,5.35E-02,1.900703639,251.0892754,-0.407963125,0.561634882,BLOCKv,1.Crypto,VEE
-0.119549646,-0.219328466,-0.167477781,-0.291119217,-0.222732738,-0.30033468,-0.458680616,-0.728690501,0.122422462,0.181576969,0.214639522,0.250432958,0.188476888,0.232036498,0.282972213,3.48E-01,0.961094986,1.344097331,0.032719032,0.00901573,-5.19615358,88.73216459,-1.01E-02,0.598620794,Bancor,1.Crypto,BNT
-0.137548469,-0.233257646,-0.18495863,-0.270324451,-0.205151923,-0.252706938,-0.315999141,-0.394158475,0.128906314,0.187056796,0.252454543,0.342197805,0.211817102,0.276305461,0.375755236,0.489332411,0.623531383,1.495544965,0.041104912,0.007899477,0.391198019,10.11351581,-0.137659294,0.504197974,Basic Attention Token,1.Crypto,BAT
-0.230877486,-0.458958188,-0.309807418,-0.557924103,-0.362838322,-0.462142864,-0.588369386,-0.686332081,0.25275735,0.344103886,0.474105716,0.596620014,0.414461841,0.542435564,0.726822641,0.941312944,0.553971841,1.04075053,0.046654265,0.025300768,1.027665947,15.76653034,-0.169320296,0.534797899,Bean Cash,1.Crypto,BITB
-0.098537153,-0.200864013,-0.13706132,-0.334284986,-0.189749689,-0.262315785,-0.4199029,-0.569229801,0.12428056,0.193753197,0.314558938,0.418626896,0.250612524,0.350219381,0.535937625,0.712137911,0.725668483,1.375096683,0.032094428,0.009527778,1.792824463,43.84529624,-0.014154706,0.534863774,Binance Coin,1.Crypto,BNB
-0.124568649,-0.25532068,-0.172605902,-0.314669646,-0.201290735,-0.257141865,-0.340730681,-0.40160436,0.131592374,0.180933525,0.300028529,0.350320902,0.229614378,0.306865458,0.4147165,0.50483515,4.96E-01,1.2971182,0.032590662,0.007830949,0.792944569,14.35227035,0.069597681,0.633362278,BitShares,1.Crypto,BTS
-0.070757732,-0.138891693,-0.100925135,-0.172309569,-0.114342832,-0.147751445,-0.196597838,-0.235534417,0.075962436,0.098867725,0.142147699,0.166483925,0.111685561,0.13806183,0.17404954,0.192082241,0.589259338,1.252843722,0.017025417,0.002132943,-0.692291946,12.9222069,-0.021987096,0.605786864,Bitcoin,1.Crypto,BTC
-0.12719785,-0.294492854,-0.161472837,-0.34689042,-0.206872966,-0.271420944,-0.384147624,-0.45210895,0.143497802,0.198861361,0.293480409,3.60E-01,0.229914839,0.292188905,0.370905038,0.419414572,0.312466962,1.250670641,0.031450337,0.007724116,0.072028687,10.31910428,3.34E-02,0.594269217,Bitcoin Cash,1.Crypto,BCH
-0.149345622,-0.32882203,-0.237100386,-0.49545573,-0.283103502,-0.384121901,-0.55098668,-0.712822621,0.134563381,0.209941388,0.326387774,0.448312211,0.281358537,0.398368424,0.592672981,0.800547669,0.772528816,1.193196237,0.032845576,0.014351638,0.646373819,37.08153419,-0.02269879,0.416501395,Bitcoin Diamond,1.Crypto,BCD
-0.121099856,-0.214510737,-0.147011483,-0.331815099,-0.210231958,-0.281434265,-0.449657353,-0.650969378,0.1110983,0.164080603,0.212185052,0.387806808,0.201839535,0.266878851,0.39118917,0.528513137,0.76575987,1.295532319,0.029415537,0.008570473,-2.427616718,53.51693431,-0.008036298,0.545447754,Bitcoin Gold,1.Crypto,BTG
-0.194852131,-0.363366292,-0.28425458,-0.509803945,-0.344678912,-0.450188926,-0.654636729,-0.855162333,0.214706671,0.278403023,0.432803408,0.5700867,0.344092726,0.441563104,0.599465363,0.715151011,0.8236285,1.364067872,0.055711486,0.021350935,-0.911717951,23.64700258,-0.043984881,0.472222539,Bitcore,1.Crypto,BTX
-0.160594441,-0.3253456,-0.22275711,-0.446583151,-0.26938311,-0.345964053,-0.468703661,-0.573678962,0.187868676,0.25388136,0.384795301,0.456569406,0.324314086,0.429198282,0.614607831,0.785229886,0.988100797,1.336408614,0.046255459,0.016063143,2.176097107,37.20776263,-0.1733332,0.520554455,BlackCoin,1.Crypto,BLK
-0.162865766,-0.269867046,-0.210192587,-0.346616918,-0.267725156,-0.355520094,-0.530959373,-0.777904235,0.156945046,0.211695685,0.295200357,3.73E-01,2.75E-01,0.36973478,0.53602925,0.745772229,0.60066328,1.58656107,0.052832452,0.016265179,0.72005878,54.63867089,-0.263025908,0.507225334,Blackmoon,1.Crypto,BMC
-0.154828766,-0.293997299,-0.215944634,-0.370465891,-0.253406325,-0.320463297,-0.44093142,-0.56513696,0.124732955,0.198155331,0.319823162,0.43991192,0.251521482,0.336097053,0.471040275,0.593125217,0.465551549,1.418860625,0.042017372,0.010934534,0.060348652,14.72092483,-0.025045825,0.576422495,Blockmason Credit Pro,1.Crypto,BCPT
-0.18388556,-0.334022166,-0.2387619,-0.413950144,-0.287543629,-0.35880712,-0.489666724,-0.596766507,0.216335993,0.27718989,0.438179891,0.61032331,0.354373731,0.460434982,0.655192794,0.770737793,0.167509666,1.548985755,0.063977769,0.018806841,0.783885,12.37740494,-0.150782118,0.51483015,Blocknet,1.Crypto,BLOCK
-0.155831585,-0.272315397,-0.193306457,-0.382641607,-0.25107007,-0.330588025,-0.49430536,-0.670488052,0.16606408,0.215129934,0.278876084,0.324382034,0.248905875,0.311697682,0.41370384,0.528071125,0.557957013,1.468589958,0.047507172,0.011914768,-0.72522303,17.67125309,-0.033369426,0.574653665,Blox,1.Crypto,CDT
-0.150760884,-0.287210964,-0.210483429,-0.393878643,-0.239475906,-0.305433784,-0.392958547,-0.457863169,0.158017319,0.216476422,0.290450358,0.400789215,0.255186983,0.330609438,0.449689367,0.564944106,0.402075331,1.582755565,0.050616368,0.011008876,0.625875354,11.8353123,-0.014382294,0.564000178,Burst,1.Crypto,BURST
-0.16086002,-0.262379335,-0.209277591,-0.363605011,-0.243781798,-0.302381608,-0.411342059,-0.525518362,0.152694757,0.214689728,0.349509269,0.555923477,0.312522592,0.435650193,0.70278179,0.96218331,0.672000643,1.434478223,0.047084336,0.015459451,3.023275666,40.82546374,-0.19873242,0.550906414,Bytecoin,1.Crypto,BCN
-0.1303129,-0.242756657,-0.18417901,-0.333243222,-0.229371933,-0.303678988,-0.464716339,-0.632956963,0.133690121,0.179762897,0.25291121,0.452910931,0.232180252,0.306373183,0.460859465,0.573017177,0.094387668,1.367947701,0.036738363,0.009974717,-0.97914626,28.37272064,-0.011982367,0.561282087,Bytom,1.Crypto,BTM
-0.26136768,-0.527019491,-0.347039155,-0.62865517,-0.419742517,-0.55083277,-0.813745004,-1.046181119,0.24617541,0.353730925,0.581947185,0.65672323,0.461436425,0.629450957,0.940153523,1.254641203,0.594152481,1.096361425,0.052466537,0.036632009,1.220977648,44.93419093,-0.33168113,0.323705182,CVCoin,1.Crypto,CVN
-0.635220515,-0.984822203,-0.700602091,-1.286922713,-0.860840725,-1.044988049,-1.451416756,-1.794329487,0.631848493,0.722392005,1.111609337,1.91E+00,1.002336402,1.312276754,1.974931956,2.57516055,0.481305919,0.228660962,0.012582492,0.138795297,1.213654415,19.81591732,-2.55E-01,0.28317292,Carboncoin,1.Crypto,CARBON
-0.122046088,-0.205375601,-0.158563103,-0.251489977,-0.178939428,-0.219852451,-0.2855058,-0.358151289,0.123446696,0.172913795,0.263364741,0.488298611,0.242491784,0.343409719,0.522281222,0.727580033,0.389500169,1.41029497,0.035328152,0.008556119,2.607100523,27.58554352,0.019872646,0.637059831,Cardano,1.Crypto,ADA
-0.259001443,-0.518798263,-0.3617011,-0.67158625,-0.503244594,-0.702103968,-1.131820106,-1.630853177,0.272841099,0.376354756,0.538415598,0.808486165,0.465298725,0.606205996,0.857097764,1.045986519,0.863244054,1.281914997,0.067671472,0.064967119,-13.71469638,404.4462074,-0.064866784,0.472108841,CasinoCoin,1.Crypto,CSC
-0.120770594,-0.224704873,-0.1687508,-0.299895686,-0.197075456,-0.25244657,-0.329665498,-0.405497548,0.148082643,0.195620247,0.277352828,0.322071839,0.226299334,0.280251138,0.352117295,0.397972007,0.971841644,1.616631823,0.045847996,0.008117332,0.038349938,8.557427743,0.013451767,0.597338043,Chainlink,1.Crypto,LINK
-0.164036544,-0.297482429,-0.214697478,-0.381726859,-0.245036167,-0.299028166,-0.388339901,-0.445170586,0.157578992,0.223204586,0.36161824,0.459708922,0.281067709,0.376101727,0.53102558,0.681595344,0.105281238,1.423079409,0.046323484,0.012262492,1.228758336,14.20697196,-0.160553175,0.44515273,Change,1.Crypto,CAG
-0.149719683,-0.241442626,-0.1754074,-0.325220562,-0.21847872,-0.274112544,-0.374576478,-0.486292967,0.127109701,0.175476281,0.271581761,0.31500631,0.232006585,0.311380206,0.457121499,0.624630366,0.668828022,1.516214189,0.042171507,0.009878983,1.630788659,29.07500494,0.03946581,0.576042084,Cindicator,1.Crypto,CND
-0.142195728,-0.252198135,-0.176880773,-0.274681626,-0.206478403,-0.257176053,-0.342273504,-0.420794808,0.129864438,0.180096584,0.290327653,0.458903535,0.240033096,0.332517369,0.515164898,0.678916362,0.207675975,1.452036811,0.039996166,0.009329268,1.614742133,20.2422028,-0.023472388,0.554426026,Civic,1.Crypto,CVC
-0.200180397,-0.558467417,-0.339302655,-0.735114675,-0.409058193,-0.553751594,-0.74170912,-0.823277244,0.183802861,0.321084732,0.511998095,0.713823533,0.402047476,0.570260015,0.797594346,1.005042646,0.825144213,1.163903435,0.044781214,0.025822239,0.643508347,19.834798,-0.145783273,0.564000686,Clams,1.Crypto,CLAM
-0.367518604,-0.626446576,-0.428176638,-0.757707421,-0.507207648,-0.613868464,-0.782051815,-0.9159455,0.401901733,0.501241595,0.72269256,0.853190373,0.588680121,0.749087346,1.033632897,1.296578475,0.66038132,1.098221203,0.078697348,0.055810149,1.372510796,17.06742926,-0.278047668,0.563374376,ColossusXT,1.Crypto,COLX
-0.152365702,-0.283620271,-0.204810367,-0.304241214,-0.232628565,-0.285919446,-0.358885272,-0.416897717,0.154212481,0.208386258,0.309014186,0.405108372,0.263441591,0.346617286,0.491138946,0.6049174,0.426783305,1.545455298,0.048063156,0.011114805,1.471109119,20.85805258,-0.149037243,0.526559326,Counterparty,1.Crypto,XCP
-0.529311773,-1.323874498,-0.834412976,-1.844794843,-1.005399057,-1.373212908,-1.778379833,-2.027023545,0.485878048,0.829878637,1.333060459,1.475331745,0.96527901,1.315053249,1.578423003,1.763278887,0.584671511,0.649077752,0.057219591,0.139215193,-0.293693278,12.68209969,-0.527099039,0.294875434,Credo,1.Crypto,CREDO
-0.370565432,-1.01943467,-0.608015302,-1.370598577,-0.745473773,-1.010894476,-1.391869511,-1.651627325,0.414900354,0.644075915,0.93562897,1.067874794,0.753598947,0.984644911,1.306407791,1.637411124,0.604989284,1.013044238,0.05951686,0.082807494,0.171983035,25.47751698,-0.254885995,0.489760066,Crown,1.Crypto,CRW
-0.286537696,-0.706414477,-0.429234114,-1.118924314,-0.607324029,-0.856221688,-1.317601408,-1.850822062,0.322899703,0.491644352,0.692853209,1.263981355,0.659994267,0.940896086,1.369233078,2.006569029,0.602221439,1.006112174,0.056924477,0.072419237,0.527142052,33.25955217,-0.247416879,0.409411891,CryptoPing,1.Crypto,PING
-0.101332602,-0.212777314,-0.141925487,-0.249565675,-0.177661156,-0.233789334,-0.33485591,-0.437488551,0.094126567,0.138838019,0.220246663,0.465102398,0.217657145,0.317965433,0.532753758,0.755461296,0.928334263,1.239407254,0.023418703,0.007736327,3.592728146,51.06522465,0.067672007,0.580149818,Cryptonex,1.Crypto,CNX
-0.175508061,-0.364782306,-0.245655711,-0.471643272,-0.295226255,-0.378589136,-0.516479856,-0.623250101,0.201698597,0.286857534,0.402653462,0.51582747,0.341106176,0.442727787,0.600108672,0.739121417,0.1182694,1.422592711,0.053452056,0.017251531,0.990640608,17.13734869,-0.217549268,0.535953413,Curecoin,1.Crypto,CURE
-0.141313245,-0.267144945,-0.181108838,-0.310656082,-0.221418039,-0.280077182,-0.386154935,-0.462386223,0.121769899,0.176702177,0.277939278,0.357277532,0.214407017,0.285010767,0.403320308,0.462731403,0.123401077,1.498166735,0.040434824,0.008323449,-0.015504436,12.14752885,-0.031330649,0.573924865,CyberMiles,1.Crypto,CMT
-0.107176798,-0.21743297,-0.157294424,-0.250665046,-0.18261199,-0.235432954,-0.318909943,-0.39577619,0.131142826,0.189275269,0.263878396,0.339071199,0.227531158,0.297682837,0.420742417,0.545519504,0.827947764,1.299401788,0.029940858,0.007495627,1.422901578,29.94258652,-0.026763846,0.623517272,Dash,1.Crypto,DASH
-0.133073881,-0.295660226,-0.178061874,-0.346943705,-0.221989197,-0.289862539,-0.410259842,-0.502883695,0.134923292,0.187123798,0.31809255,0.382289559,0.246789889,0.333395726,0.475989383,0.593879992,0.572452425,1.475866693,0.041796794,0.009931453,0.768672977,18.81548378,-0.080494819,0.471507083,Decentraland,1.Crypto,MANA
-0.119566228,-0.180421525,-0.147053681,-0.221720187,-0.166420711,-0.199523239,-0.254225911,-0.312037269,0.141783205,0.206933219,0.277746978,0.35959835,0.226320947,0.284138409,0.367794579,0.419106184,0.332914737,1.362539801,0.034623759,0.006716382,0.809287906,8.826649529,-0.113423067,0.494070033,Decred,1.Crypto,DCR
-0.178396192,-0.363281896,-0.257624011,-0.448249375,-0.286091749,-0.360287291,-0.477027825,-0.554314256,0.186822191,0.286738399,0.382865765,0.450256127,0.321528543,0.40747554,0.528984088,0.651969478,0.999999927,1.37706233,0.051170908,0.015465098,0.553311571,10.52913665,0.031589548,0.583448912,DeepOnion,1.Crypto,ONION
-2.00E-01,-0.342966624,-2.49E-01,-0.432406801,-0.294904137,-0.363388998,-0.507272402,-0.592322116,0.198625446,0.281326609,0.438819315,0.571935674,0.363747326,0.484307095,0.710046548,0.936392124,0.614936708,1.268843752,0.044724604,0.018013508,1.648314993,20.11313192,-0.085479178,0.61966899,Dent,1.Crypto,DENT
-0.237021163,-0.527273053,-0.292215156,-0.75818403,-0.410475188,-0.557251394,-0.859732898,-1.037606268,0.258842752,0.372622586,0.480002633,0.679947114,0.447703087,0.596024663,0.894322793,1.229277966,0.951305757,1.273707468,0.060189006,0.033950903,0.606473084,28.09927272,-0.24634461,0.50246073,Dentacoin,1.Crypto,DCN
-0.145462813,-0.284585465,-0.208458352,-0.365743675,-0.245515437,-0.31693441,-0.443096803,-0.559559187,0.155523277,0.20845564,0.290429523,0.373700335,0.263396257,0.349012834,0.504702759,0.644250738,0.555136818,1.49970297,0.047005084,0.012110447,0.703017653,22.71982928,-0.169969686,0.55876646,Diamond,1.Crypto,DMD
-0.142039498,-0.310545962,-0.201312951,-0.436969776,-0.241867257,-0.318692688,-0.439842581,-0.50486365,0.164819267,0.239540287,0.392564295,0.537845502,0.312812792,0.427433177,0.608670246,0.746832913,0.874954932,1.391915429,0.044545407,0.013545054,1.598174446,18.89324404,-0.049159446,0.587162205,DigiByte,1.Crypto,DGB
-0.194330756,-0.406041042,-0.270209664,-0.482771094,-0.31276734,-0.399620073,-0.505969213,-0.573954777,0.204768039,0.326779891,0.450359188,0.640804699,0.393160418,0.528211783,0.747063063,0.933503509,0.678584945,1.402479787,0.057243579,0.021221817,1.59384462,17.63995411,-0.165311534,0.581252244,DigitalNote,1.Crypto,XDN
-0.119047961,-0.240553583,-0.162440592,-0.26532418,-0.215384006,-0.291424266,-0.42067856,-0.589442421,0.1336826,0.196998811,0.25527607,0.306220129,0.21509516,0.270597158,0.334214249,0.390924988,0.595983651,1.39815811,0.036352631,0.008849906,-2.44997885,40.65415757,-0.052893847,0.529211954,DigixDAO,1.Crypto,DGD
-0.321354962,-0.676454997,-0.451721644,-0.728333598,-0.513075821,-0.625047648,-0.776997187,-0.873220041,0.387223283,0.474458072,0.682942154,0.727313977,0.533506681,0.649227826,0.761955268,0.836404197,3.68E-01,0.762635707,0.046566067,0.042639613,0.04083774,7.661281723,-0.317798516,0.546853105,Dinastycoin,1.Crypto,DCY
-0.103335029,-0.204990418,-0.135935109,-0.239233017,-0.16762231,-0.218052453,-0.296150345,-0.365929284,0.114109207,0.167481207,0.244959264,0.415723836,0.223634639,0.310363388,0.471666788,0.631733277,0.875935486,1.179345144,0.024011356,0.007239045,3.936153782,66.58616289,-0.009388491,0.621938717,Dogecoin,1.Crypto,DOGE
-0.148872218,-0.230559024,-0.186136642,-0.319051049,-0.215043153,-0.266326654,-0.351721986,-0.435137612,0.151868676,0.212302108,0.268483104,0.358042256,0.263733893,0.350530071,0.49914804,0.712444339,0.731736487,1.522213092,0.045786189,0.011345918,2.3273632,28.67094748,-0.073562469,0.591499581,Dragonchain,1.Crypto,DRGN
-0.1879414,-0.351816191,-0.23287588,-0.501180376,-0.289698076,-0.373531901,-0.529087496,-0.632182157,0.217560217,0.293994451,0.43665691,0.482486333,0.342425307,0.43466384,0.567564694,0.665079091,0.515213909,1.320949554,0.051442517,0.017197779,0.5011177,11.96101185,-0.103662006,0.471605547,Dynamic,1.Crypto,DYN
-0.690432536,-1.306892253,-0.943707433,-1.685629511,-1.094665613,-1.40354352,-1.864823444,-2.341353,0.700095602,1.0423389,1.5945441,1.965996752,1.199107432,1.584042495,2.067108461,2.367862977,0.501498262,0.751882053,0.096330105,0.216091522,0.07230699,13.67572626,-0.394861116,0.414349096,ECC,1.Crypto,ECC
-0.124613766,-0.273012018,-0.174895675,-0.311878992,-0.202604117,-0.262194489,-0.343827863,-0.410497211,0.134436356,0.194672452,0.26985269,0.311501882,0.209105227,0.261582915,0.319997866,0.358952974,0.18620046,1.200175914,0.029852509,0.006912406,-0.110670553,8.847062193,0.013299688,0.565504334,EOS,1.Crypto,EOS
-0.431314665,-1.166576529,-0.657374858,-2.231731452,-1.064482905,-1.611468337,-2.689014295,-4.036346514,0.504937524,0.825048341,1.745584321,2.789615579,1.355616777,2.072630247,3.367692447,4.676075519,0.591280263,1.059523572,0.087911819,0.343684559,2.442601397,95.44374773,-0.174971722,0.330845143,ERC20,1.Crypto,ERC20
-0.169929494,-0.31167649,-2.35E-01,-0.373786628,-0.256703234,-0.319954722,-0.403440617,-0.480348867,0.184218313,0.251929539,0.357717928,0.502480485,0.327117854,0.438988089,0.650433611,0.888770872,0.153178909,1.377307281,0.04752487,0.016309401,3.333337951,52.51120973,-6.46E-02,0.587332032,Einsteinium,1.Crypto,EMC2
-0.136054557,-0.249145887,-0.176440351,-0.312344969,-0.209102836,-0.264775481,-0.345674922,-0.418835126,0.137245363,0.218072523,0.315039225,0.34899964,0.244261449,0.316020752,0.39784938,0.466728557,0.592449479,1.358248287,0.036732406,0.008461058,0.598291392,9.973277537,-0.032064525,0.529434066,Electroneum,1.Crypto,ETN
-0.151477439,-0.261445587,-0.204826725,-0.334711919,-0.231069478,-0.287757458,-0.385000014,-0.479358392,0.150512342,0.196730732,0.339992726,0.378528829,0.259774215,0.347434201,0.492144671,0.618986746,0.545641731,1.505242925,0.046702755,0.011183344,1.130382371,18.32387929,-0.070686671,0.533542076,Enigma,1.Crypto,ENG
-0.253369321,-0.410966664,-0.333874225,-0.521555312,-0.374930591,-0.470783242,-0.598972429,-0.75844509,0.224619268,0.31417185,0.434074677,0.677152009,0.4024387,0.55193828,0.795700617,1.119706572,0.499904687,1.606592763,0.082002062,0.029715014,1.270776925,19.86390259,-0.328416264,0.323212875,Ergo,1.Crypto,ERG
-0.102667958,-0.197386405,-0.142872281,-0.257396259,-0.184798056,-0.245862419,-0.366714421,-0.488093325,0.12936982,0.173244436,0.241402214,0.308545301,0.202859957,0.257519106,0.343972193,0.392878484,0.929215071,1.274665221,0.028750495,0.007178895,-2.790791882,57.90122558,-0.010943637,0.592971198,Ethereum,1.Crypto,ETH
-0.112175476,-0.198346575,-0.156248654,-0.290571333,-0.181463884,-0.23386106,-0.319993186,-0.409832831,0.123124101,0.172403978,0.230907036,0.292264893,0.212023699,0.283853796,0.407076822,0.583110525,1,1.257570863,0.028068502,0.007604996,3.983189442,74.3805245,-0.117415101,0.535183103,Ethereum Classic,1.Crypto,ETC
